,game_id,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,yardline_100,posteam,qtr,side_of_field,defteam,side_of_field,posteam_score,defteam_score,roof,surface,temp,wind,stadium
27209,2016092510,2016,PHI,PIT,4.0,2016-09-25,Half2,947.0,punt,10,65.0,PIT,3,PIT,PHI,PIT,3.0,34.0,outdoors,grass,73.0,7.0,Lincoln Financial Field
27210,2016092510,2016,PHI,PIT,4.0,2016-09-25,Half2,701.0,punt,13,72.0,PHI,4,PHI,PIT,PHI,34.0,3.0,outdoors,grass,73.0,7.0,Lincoln Financial Field
27211,2016092510,2016,PHI,PIT,4.0,2016-09-25,Half2,586.0,pass,14,32.0,PIT,4,PHI,PHI,PHI,3.0,34.0,outdoors,grass,73.0,7.0,Lincoln Financial Field
27212,2016092510,2016,PHI,PIT,4.0,2016-09-25,Half2,428.0,punt,14,65.0,PHI,4,PHI,PIT,PHI,34.0,3.0,outdoors,grass,73.0,7.0,Lincoln Financial Field
27213,2016092510,2016,PHI,PIT,4.0,2016-09-25,Half2,36.0,punt,3,63.0,PHI,4,PHI,PIT,PHI,34.0,3.0,outdoors,grass,73.0,7.0,Lincoln Financial Field
27214,2016092511,2016,IND,LAC,4.0,2016-09-25,Half1,3238.0,field_goal,5,20.0,IND,1,SD,LAC,SD,0.0,0.0,closed,fieldturf,,,Lucas Oil Stadium
27215,2016092511,2016,IND,LAC,4.0,2016-09-25,Half1,3133.0,punt,5,71.0,LAC,1,SD,IND,SD,0.0,3.0,closed,fieldturf,,,Lucas Oil Stadium
27216,2016092511,2016,IND,LAC,4.0,2016-09-25,Half1,2696.0,field_goal,1,25.0,LAC,2,IND,IND,IND,0.0,10.0,closed,fieldturf,,,Lucas Oil Stadium
27217,2016092511,2016,IND,LAC,4.0,2016-09-25,Half1,2649.0,field_goal,16,16.0,LAC,2,IND,IND,IND,3.0,10.0,closed,fieldturf,,,Lucas Oil Stadium
27218,2016092511,2016,IND,LAC,4.0,2016-09-25,Half1,2190.0,field_goal,4,15.0,IND,2,SD,LAC,SD,10.0,6.0,closed,fieldturf,,,Lucas Oil Stadium
27219,2016092511,2016,IND,LAC,4.0,2016-09-25,Half2,1002.0,punt,6,71.0,LAC,3,SD,IND,SD,18.0,20.0,closed,fieldturf,,,Lucas Oil Stadium
27220,2016092511,2016,IND,LAC,4.0,2016-09-25,Half2,730.0,punt,24,63.0,IND,4,IND,LAC,IND,20.0,18.0,closed,fieldturf,,,Lucas Oil Stadium
27221,2016092511,2016,IND,LAC,4.0,2016-09-25,Half2,458.0,field_goal,9,9.0,LAC,4,IND,IND,IND,18.0,20.0,closed,fieldturf,,,Lucas Oil Stadium
27222,2016092511,2016,IND,LAC,4.0,2016-09-25,Half2,406.0,punt,15,68.0,IND,4,IND,LAC,IND,20.0,21.0,closed,fieldturf,,,Lucas Oil Stadium
27223,2016092511,2016,IND,LAC,4.0,2016-09-25,Half2,156.0,punt,3,53.0,LAC,4,SD,IND,SD,21.0,20.0,closed,fieldturf,,,Lucas Oil Stadium
27224,2016092511,2016,IND,LAC,4.0,2016-09-25,Half2,120.0,pass,7,80.0,IND,4,IND,LAC,IND,20.0,21.0,closed,fieldturf,,,Lucas Oil Stadium
27225,2016092511,2016,IND,LAC,4.0,2016-09-25,Half2,7.0,punt,11,45.0,IND,4,SD,LAC,SD,26.0,21.0,closed,fieldturf,,,Lucas Oil Stadium
27226,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half1,3441.0,punt,3,42.0,NYJ,1,KC,KC,KC,0.0,0.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27227,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half1,3021.0,punt,17,38.0,KC,1,NYJ,NYJ,NYJ,0.0,0.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27228,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half1,2175.0,field_goal,9,9.0,KC,2,NYJ,NYJ,NYJ,7.0,0.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27229,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half1,1929.0,field_goal,8,10.0,NYJ,2,KC,KC,KC,0.0,16.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27230,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half2,1602.0,punt,6,49.0,KC,3,NYJ,NYJ,NYJ,16.0,3.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27231,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half2,1467.0,punt,2,69.0,NYJ,3,NYJ,KC,NYJ,3.0,16.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27232,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half2,1041.0,pass,1,9.0,NYJ,3,KC,KC,KC,3.0,16.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27233,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half2,747.0,run,1,39.0,KC,4,NYJ,NYJ,NYJ,16.0,3.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27234,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half2,405.0,punt,7,77.0,KC,4,KC,NYJ,KC,16.0,3.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27235,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half2,283.0,pass,10,40.0,NYJ,4,KC,KC,KC,3.0,16.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27236,2016092512,2016,KC,NYJ,4.0,2016-09-25,Half2,261.0,punt,7,75.0,KC,4,KC,NYJ,KC,16.0,3.0,outdoors,grass,65.0,9.0,Arrowhead Stadium
27237,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half1,3334.0,run,1,24.0,DAL,1,CHI,CHI,CHI,0.0,0.0,closed,matrixturf,,,AT&T Stadium
27238,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half1,3121.0,punt,9,74.0,CHI,1,CHI,DAL,CHI,0.0,7.0,closed,matrixturf,,,AT&T Stadium
27239,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half1,2819.0,field_goal,12,31.0,DAL,1,CHI,CHI,CHI,7.0,0.0,closed,matrixturf,,,AT&T Stadium
27240,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half1,2729.0,punt,3,68.0,CHI,1,CHI,DAL,CHI,0.0,10.0,closed,matrixturf,,,AT&T Stadium
27241,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half1,2272.0,field_goal,10,16.0,CHI,2,DAL,DAL,DAL,0.0,17.0,closed,matrixturf,,,AT&T Stadium
27242,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half2,1695.0,punt,5,71.0,CHI,3,CHI,DAL,CHI,3.0,24.0,closed,matrixturf,,,AT&T Stadium
27243,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half2,1334.0,pass,2,2.0,CHI,3,DAL,DAL,DAL,3.0,24.0,closed,matrixturf,,,AT&T Stadium
27244,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half2,1220.0,punt,1,66.0,DAL,3,DAL,CHI,DAL,24.0,10.0,closed,matrixturf,,,AT&T Stadium
27245,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half2,1114.0,field_goal,3,29.0,DAL,3,CHI,CHI,CHI,24.0,10.0,closed,matrixturf,,,AT&T Stadium
27246,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half2,944.0,punt,8,40.0,CHI,3,DAL,DAL,DAL,10.0,24.0,closed,matrixturf,,,AT&T Stadium
27247,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half2,248.0,punt,1,53.0,DAL,4,DAL,CHI,DAL,31.0,17.0,closed,matrixturf,,,AT&T Stadium
27248,2016092513,2016,DAL,CHI,4.0,2016-09-25,Half2,109.0,punt,9,55.0,DAL,4,DAL,CHI,DAL,31.0,17.0,closed,matrixturf,,,AT&T Stadium
27249,2016092600,2016,NO,ATL,4.0,2016-09-26,Half1,3088.0,punt,8,54.0,ATL,1,ATL,NO,ATL,0.0,7.0,dome,sportturf,,,Mercedes-Benz Superdome
27250,2016092600,2016,NO,ATL,4.0,2016-09-26,Half1,3008.0,punt,10,75.0,NO,1,NO,ATL,NO,7.0,7.0,dome,sportturf,,,Mercedes-Benz Superdome
27251,2016092600,2016,NO,ATL,4.0,2016-09-26,Half1,2761.0,run,1,33.0,ATL,1,NO,NO,NO,7.0,7.0,dome,sportturf,,,Mercedes-Benz Superdome
27252,2016092600,2016,NO,ATL,4.0,2016-09-26,Half1,1920.0,punt,6,46.0,NO,2,ATL,ATL,ATL,14.0,21.0,dome,sportturf,,,Mercedes-Benz Superdome
27253,2016092600,2016,NO,ATL,4.0,2016-09-26,Half1,1803.0,field_goal,6,39.0,NO,2,ATL,ATL,ATL,14.0,28.0,dome,sportturf,,,Mercedes-Benz Superdome
27254,2016092600,2016,NO,ATL,4.0,2016-09-26,Half2,1671.0,pass,1,40.0,ATL,3,NO,NO,NO,28.0,17.0,dome,sportturf,,,Mercedes-Benz Superdome
27255,2016092600,2016,NO,ATL,4.0,2016-09-26,Half2,1083.0,field_goal,3,3.0,ATL,3,NO,NO,NO,35.0,25.0,dome,sportturf,,,Mercedes-Benz Superdome
27256,2016092600,2016,NO,ATL,4.0,2016-09-26,Half2,429.0,punt,16,61.0,ATL,4,ATL,NO,ATL,44.0,32.0,dome,sportturf,,,Mercedes-Benz Superdome
27257,2016092600,2016,NO,ATL,4.0,2016-09-26,Half2,256.0,run,1,30.0,NO,4,ATL,ATL,ATL,32.0,44.0,dome,sportturf,,,Mercedes-Benz Superdome
27258,2016092600,2016,NO,ATL,4.0,2016-09-26,Half2,179.0,run,21,39.0,NO,4,ATL,ATL,ATL,32.0,44.0,dome,sportturf,,,Mercedes-Benz Superdome
27259,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,3165.0,punt,4,69.0,CIN,1,CIN,MIA,CIN,3.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27260,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,3112.0,punt,8,76.0,MIA,1,MIA,CIN,MIA,7.0,3.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27261,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,2770.0,punt,1,55.0,MIA,1,MIA,CIN,MIA,7.0,10.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27262,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,2664.0,punt,12,82.0,CIN,2,CIN,MIA,CIN,10.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27263,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,2565.0,punt,4,51.0,MIA,2,MIA,CIN,MIA,7.0,10.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27264,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,2261.0,run,1,31.0,CIN,2,MIA,MIA,MIA,10.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27265,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,2056.0,field_goal,3,4.0,CIN,2,MIA,MIA,MIA,10.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27266,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,1871.0,field_goal,8,25.0,CIN,2,MIA,MIA,MIA,13.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27267,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half1,1829.0,punt,3,68.0,MIA,2,MIA,CIN,MIA,7.0,16.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27268,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,1533.0,punt,14,45.0,MIA,3,CIN,CIN,CIN,7.0,16.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27269,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,1273.0,field_goal,4,4.0,CIN,3,MIA,MIA,MIA,16.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27270,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,1149.0,punt,10,75.0,MIA,3,MIA,CIN,MIA,7.0,19.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27271,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,815.0,field_goal,19,29.0,CIN,4,MIA,MIA,MIA,19.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27272,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,739.0,punt,5,79.0,MIA,4,MIA,CIN,MIA,7.0,22.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27273,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,516.0,punt,9,49.0,CIN,4,MIA,MIA,MIA,22.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27274,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,233.0,punt,11,70.0,CIN,4,CIN,MIA,CIN,22.0,7.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27275,2016092900,2016,CIN,MIA,4.0,2016-09-29,Half2,120.0,pass,5,70.0,MIA,4,MIA,CIN,MIA,7.0,22.0,outdoors,fieldturf,62.0,2.0,Paul Brown Stadium
27276,2016100200,2016,JAX,IND,4.0,2016-10-02,Half1,3521.0,punt,2,67.0,IND,1,IND,JAX,IND,0.0,0.0,outdoors,grass,59.0,7.0,Wembley Stadium
27277,2016100200,2016,JAX,IND,4.0,2016-10-02,Half1,3418.0,punt,10,70.0,JAX,1,JAX,IND,JAX,0.0,0.0,outdoors,grass,59.0,7.0,Wembley Stadium
27278,2016100200,2016,JAX,IND,4.0,2016-10-02,Half1,2814.0,field_goal,20,35.0,IND,1,JAX,JAX,JAX,0.0,7.0,outdoors,grass,59.0,7.0,Wembley Stadium
27279,2016100200,2016,JAX,IND,4.0,2016-10-02,Half1,2714.0,punt,7,71.0,JAX,1,JAX,IND,JAX,7.0,3.0,outdoors,grass,59.0,7.0,Wembley Stadium
27280,2016100200,2016,JAX,IND,4.0,2016-10-02,Half1,2337.0,field_goal,6,31.0,IND,2,JAX,JAX,JAX,3.0,7.0,outdoors,grass,59.0,7.0,Wembley Stadium
27281,2016100200,2016,JAX,IND,4.0,2016-10-02,Half1,1873.0,punt,9,46.0,IND,2,JAX,JAX,JAX,6.0,14.0,outdoors,grass,59.0,7.0,Wembley Stadium
27282,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,1615.0,field_goal,5,28.0,JAX,3,IND,IND,IND,17.0,6.0,outdoors,grass,59.0,7.0,Wembley Stadium
27283,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,1491.0,punt,14,75.0,IND,3,IND,JAX,IND,6.0,20.0,outdoors,grass,59.0,7.0,Wembley Stadium
27284,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,1179.0,pass,3,39.0,JAX,3,IND,IND,IND,20.0,6.0,outdoors,grass,59.0,7.0,Wembley Stadium
27285,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,1075.0,field_goal,6,31.0,JAX,3,IND,IND,IND,20.0,6.0,outdoors,grass,59.0,7.0,Wembley Stadium
27286,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,770.0,punt,7,66.0,JAX,4,JAX,IND,JAX,23.0,13.0,outdoors,grass,59.0,7.0,Wembley Stadium
27287,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,161.0,punt,6,78.0,JAX,4,JAX,IND,JAX,30.0,27.0,outdoors,grass,59.0,7.0,Wembley Stadium
27288,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,102.0,pass,1,49.0,IND,4,JAX,JAX,JAX,27.0,30.0,outdoors,grass,59.0,7.0,Wembley Stadium
27289,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,38.0,punt,15,56.0,JAX,4,JAX,IND,JAX,30.0,27.0,outdoors,grass,59.0,7.0,Wembley Stadium
27290,2016100200,2016,JAX,IND,4.0,2016-10-02,Half2,2.0,pass,11,83.0,IND,4,IND,JAX,IND,27.0,30.0,outdoors,grass,59.0,7.0,Wembley Stadium
27291,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half1,3401.0,punt,5,74.0,CAR,1,CAR,ATL,CAR,0.0,0.0,dome,fieldturf,,,Georgia Dome
27292,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half1,2942.0,punt,3,52.0,CAR,1,CAR,ATL,CAR,0.0,7.0,dome,fieldturf,,,Georgia Dome
27293,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half1,2545.0,punt,6,43.0,CAR,2,ATL,ATL,ATL,0.0,14.0,dome,fieldturf,,,Georgia Dome
27294,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half1,2161.0,field_goal,5,10.0,ATL,2,CAR,CAR,CAR,14.0,6.0,dome,fieldturf,,,Georgia Dome
27295,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half1,1992.0,field_goal,3,36.0,CAR,2,ATL,ATL,ATL,6.0,17.0,dome,fieldturf,,,Georgia Dome
27296,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half1,1913.0,punt,9,74.0,ATL,2,ATL,CAR,ATL,17.0,9.0,dome,fieldturf,,,Georgia Dome
27297,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half1,1819.0,punt,2,56.0,CAR,2,CAR,ATL,CAR,9.0,17.0,dome,fieldturf,,,Georgia Dome
27298,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half2,1407.0,punt,7,72.0,CAR,3,CAR,ATL,CAR,9.0,24.0,dome,fieldturf,,,Georgia Dome
27299,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half2,1126.0,punt,6,71.0,CAR,3,CAR,ATL,CAR,9.0,31.0,dome,fieldturf,,,Georgia Dome
27300,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half2,804.0,field_goal,11,35.0,ATL,4,CAR,CAR,CAR,31.0,9.0,dome,fieldturf,,,Georgia Dome
27301,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half2,569.0,punt,9,49.0,ATL,4,CAR,CAR,CAR,34.0,17.0,dome,fieldturf,,,Georgia Dome
27302,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half2,120.0,pass,2,16.0,CAR,4,ATL,ATL,ATL,25.0,41.0,dome,fieldturf,,,Georgia Dome
27303,2016100201,2016,ATL,CAR,4.0,2016-10-02,Half2,97.0,punt,10,75.0,ATL,4,ATL,CAR,ATL,41.0,32.0,dome,fieldturf,,,Georgia Dome
27304,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,3504.0,punt,4,65.0,OAK,1,OAK,BAL,OAK,0.0,0.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27305,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,3337.0,punt,13,67.0,BAL,1,BAL,OAK,BAL,0.0,0.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27306,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,3245.0,punt,4,63.0,OAK,1,OAK,BAL,OAK,0.0,0.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27307,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,3118.0,punt,2,79.0,BAL,1,BAL,OAK,BAL,0.0,0.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27308,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,2867.0,punt,1,54.0,OAK,1,OAK,BAL,OAK,0.0,0.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27309,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,2809.0,punt,9,94.0,BAL,1,BAL,OAK,BAL,0.0,0.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27310,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,2575.0,field_goal,4,5.0,BAL,2,OAK,OAK,OAK,0.0,7.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27311,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,2472.0,punt,18,73.0,OAK,2,OAK,BAL,OAK,7.0,3.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27312,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,2297.0,punt,14,48.0,BAL,2,OAK,OAK,OAK,3.0,7.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27313,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,1991.0,punt,7,81.0,BAL,2,BAL,OAK,BAL,3.0,14.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27314,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,1903.0,punt,7,54.0,OAK,2,OAK,BAL,OAK,14.0,3.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27315,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half1,1808.0,field_goal,10,25.0,BAL,2,OAK,OAK,OAK,3.0,14.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27316,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half2,1547.0,punt,10,50.0,BAL,3,BAL,OAK,BAL,6.0,14.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27317,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half2,1493.0,punt,10,77.0,OAK,3,OAK,BAL,OAK,14.0,6.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27318,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half2,1066.0,run,1,1.0,BAL,3,OAK,OAK,OAK,6.0,14.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27319,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half2,982.0,punt,10,75.0,OAK,3,OAK,BAL,OAK,14.0,12.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27320,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half2,494.0,punt,15,62.0,BAL,4,BAL,OAK,BAL,12.0,21.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27321,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half2,410.0,punt,14,76.0,OAK,4,OAK,BAL,OAK,21.0,12.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27322,2016100202,2016,BAL,OAK,4.0,2016-10-02,Half2,48.0,pass,10,50.0,BAL,4,OAK,OAK,OAK,27.0,28.0,outdoors,grass,65.0,2.0,M&T Bank Stadium
27323,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,3490.0,punt,11,51.0,CHI,1,CHI,DET,CHI,0.0,0.0,outdoors,grass,62.0,6.0,Soldier Field
27324,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,3410.0,punt,3,73.0,DET,1,DET,CHI,DET,0.0,0.0,outdoors,grass,62.0,6.0,Soldier Field
27325,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,3070.0,punt,18,92.0,DET,1,DET,CHI,DET,0.0,7.0,outdoors,grass,62.0,6.0,Soldier Field
27326,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,2917.0,punt,12,46.0,CHI,1,DET,DET,DET,7.0,0.0,outdoors,grass,62.0,6.0,Soldier Field
27327,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,2750.0,punt,8,68.0,DET,1,DET,CHI,DET,0.0,7.0,outdoors,grass,62.0,6.0,Soldier Field
27328,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,2521.0,punt,1,70.0,CHI,2,CHI,DET,CHI,7.0,0.0,outdoors,grass,62.0,6.0,Soldier Field
27329,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,2466.0,punt,6,62.0,DET,2,DET,CHI,DET,0.0,7.0,outdoors,grass,62.0,6.0,Soldier Field
27330,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,2195.0,run,1,36.0,CHI,2,DET,DET,DET,7.0,0.0,outdoors,grass,62.0,6.0,Soldier Field
27331,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,1944.0,field_goal,2,31.0,DET,2,CHI,CHI,CHI,0.0,7.0,outdoors,grass,62.0,6.0,Soldier Field
27332,2016100203,2016,CHI,DET,4.0,2016-10-02,Half1,1844.0,field_goal,8,32.0,CHI,2,DET,DET,DET,7.0,3.0,outdoors,grass,62.0,6.0,Soldier Field
27333,2016100203,2016,CHI,DET,4.0,2016-10-02,Half2,1341.0,field_goal,3,3.0,DET,3,CHI,CHI,CHI,3.0,7.0,outdoors,grass,62.0,6.0,Soldier Field
27334,2016100203,2016,CHI,DET,4.0,2016-10-02,Half2,967.0,punt,6,54.0,DET,3,DET,CHI,DET,6.0,14.0,outdoors,grass,62.0,6.0,Soldier Field
27335,2016100203,2016,CHI,DET,4.0,2016-10-02,Half2,613.0,field_goal,3,7.0,CHI,4,DET,DET,DET,14.0,6.0,outdoors,grass,62.0,6.0,Soldier Field
27336,2016100203,2016,CHI,DET,4.0,2016-10-02,Half2,132.0,punt,4,63.0,CHI,4,CHI,DET,CHI,17.0,6.0,outdoors,grass,62.0,6.0,Soldier Field
27337,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half1,3211.0,punt,1,71.0,TEN,1,TEN,HOU,TEN,0.0,7.0,closed,fieldturf,,,NRG Stadium
27338,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half1,2860.0,field_goal,5,30.0,TEN,1,HOU,HOU,HOU,0.0,14.0,closed,fieldturf,,,NRG Stadium
27339,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half1,2627.0,field_goal,18,35.0,HOU,2,TEN,TEN,TEN,14.0,3.0,closed,fieldturf,,,NRG Stadium
27340,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half1,2309.0,field_goal,6,30.0,HOU,2,TEN,TEN,TEN,17.0,10.0,closed,fieldturf,,,NRG Stadium
27341,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half1,1885.0,punt,4,56.0,HOU,2,HOU,TEN,HOU,17.0,17.0,closed,fieldturf,,,NRG Stadium
27342,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half1,1858.0,punt,7,85.0,TEN,2,TEN,HOU,TEN,17.0,17.0,closed,fieldturf,,,NRG Stadium
27343,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,1327.0,field_goal,8,8.0,TEN,3,HOU,HOU,HOU,17.0,20.0,closed,fieldturf,,,NRG Stadium
27344,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,972.0,punt,10,78.0,TEN,3,TEN,HOU,TEN,20.0,20.0,closed,fieldturf,,,NRG Stadium
27345,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,859.0,punt,1,68.0,TEN,4,TEN,HOU,TEN,20.0,26.0,closed,fieldturf,,,NRG Stadium
27346,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,766.0,punt,4,71.0,HOU,4,HOU,TEN,HOU,26.0,20.0,closed,fieldturf,,,NRG Stadium
27347,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,612.0,punt,18,49.0,TEN,4,HOU,HOU,HOU,20.0,26.0,closed,fieldturf,,,NRG Stadium
27348,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,278.0,run,1,42.0,HOU,4,TEN,TEN,TEN,26.0,20.0,closed,fieldturf,,,NRG Stadium
27349,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,112.0,pass,6,28.0,TEN,4,HOU,HOU,HOU,20.0,26.0,closed,fieldturf,,,NRG Stadium
27350,2016100204,2016,HOU,TEN,4.0,2016-10-02,Half2,14.0,punt,4,66.0,HOU,4,HOU,TEN,HOU,26.0,20.0,closed,fieldturf,,,NRG Stadium
27351,2016100205,2016,NE,BUF,4.0,2016-10-02,Half1,3468.0,punt,1,82.0,NE,1,NE,BUF,NE,0.0,0.0,outdoors,fieldturf,56.0,7.0,Gillette Stadium
