,game_id,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,yardline_100,posteam,qtr,side_of_field,defteam,side_of_field,posteam_score,defteam_score,roof,surface,temp,wind,stadium
3826,2010090900,2010,NO,MIN,4.0,2010-09-09,Half2,554.0,field_goal,6,14.0,NO,4,MIN,MIN,MIN,14.0,9.0,dome,sportturf,,,Louisiana Superdome
3827,2010090900,2010,NO,MIN,4.0,2010-09-09,Half2,340.0,punt,11,44.0,MIN,4,NO,NO,NO,9.0,14.0,dome,sportturf,,,Louisiana Superdome
3828,2010091200,2010,TB,CLE,4.0,2010-09-12,Half1,3247.0,punt,6,47.0,TB,1,CLE,CLE,CLE,0.0,0.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3829,2010091200,2010,TB,CLE,4.0,2010-09-12,Half1,3126.0,punt,3,64.0,CLE,1,CLE,TB,CLE,0.0,0.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3830,2010091200,2010,TB,CLE,4.0,2010-09-12,Half1,3010.0,punt,11,71.0,TB,1,TB,CLE,TB,0.0,0.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3831,2010091200,2010,TB,CLE,4.0,2010-09-12,Half1,2755.0,field_goal,10,30.0,TB,1,CLE,CLE,CLE,0.0,7.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3832,2010091200,2010,TB,CLE,4.0,2010-09-12,Half1,2433.0,punt,4,40.0,CLE,2,TB,TB,TB,7.0,3.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3833,2010091200,2010,TB,CLE,4.0,2010-09-12,Half1,2340.0,punt,9,79.0,TB,2,TB,CLE,TB,3.0,7.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3834,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,1472.0,punt,5,80.0,TB,3,TB,CLE,TB,10.0,14.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3835,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,1199.0,punt,7,59.0,TB,3,TB,CLE,TB,10.0,14.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3836,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,1104.0,punt,6,67.0,CLE,3,CLE,TB,CLE,14.0,10.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3837,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,1393.0,punt,20,71.0,CLE,3,CLE,TB,CLE,14.0,10.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3838,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,924.0,punt,2,57.0,TB,3,TB,CLE,TB,10.0,14.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3839,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,820.0,punt,4,72.0,CLE,4,CLE,TB,CLE,14.0,10.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3840,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,660.0,punt,8,52.0,TB,4,TB,CLE,TB,10.0,14.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3841,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,530.0,punt,7,90.0,CLE,4,CLE,TB,CLE,14.0,10.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3842,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,62.0,pass,9,86.0,CLE,4,CLE,TB,CLE,14.0,17.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3843,2010091200,2010,TB,CLE,4.0,2010-09-12,Half2,39.0,pass,1,5.0,TB,4,CLE,CLE,CLE,17.0,14.0,outdoors,grass,87.0,6.0,Raymond James Stadium
3844,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half1,3554.0,punt,19,84.0,BUF,1,BUF,MIA,BUF,0.0,0.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3845,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half1,3237.0,field_goal,5,14.0,MIA,1,BUF,BUF,BUF,0.0,0.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3846,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half1,2994.0,punt,10,68.0,BUF,1,BUF,MIA,BUF,0.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3847,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half1,2871.0,punt,10,50.0,MIA,1,MID,BUF,MID,3.0,0.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3848,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half1,2788.0,punt,2,77.0,BUF,1,BUF,MIA,BUF,0.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3849,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half1,2233.0,field_goal,14,33.0,BUF,2,MIA,MIA,MIA,0.0,10.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3850,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half1,1821.0,field_goal,5,28.0,MIA,2,BUF,BUF,BUF,10.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3851,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,1760.0,punt,8,78.0,MIA,3,MIA,BUF,MIA,10.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3852,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,1673.0,punt,6,44.0,BUF,3,MIA,MIA,MIA,3.0,10.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3853,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,1529.0,punt,10,79.0,MIA,3,MIA,BUF,MIA,10.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3854,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,1435.0,punt,10,49.0,BUF,3,MIA,MIA,MIA,3.0,10.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3855,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,1339.0,punt,2,72.0,MIA,3,MIA,BUF,MIA,10.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3856,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,1176.0,punt,29,70.0,BUF,3,BUF,MIA,BUF,3.0,10.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3857,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,947.0,punt,7,62.0,MIA,3,MIA,BUF,MIA,10.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3858,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,850.0,punt,14,75.0,BUF,4,BUF,MIA,BUF,3.0,10.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3859,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,577.0,field_goal,2,25.0,MIA,4,BUF,BUF,BUF,10.0,3.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3860,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,318.0,pass,11,31.0,BUF,4,MIA,MIA,MIA,3.0,13.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3861,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,120.0,punt,11,49.0,MIA,4,BUF,BUF,BUF,13.0,10.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3862,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,93.0,run,10,99.0,BUF,4,BUF,MIA,BUF,10.0,13.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3863,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,36.0,punt,6,51.0,MIA,4,MIA,BUF,MIA,15.0,10.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3864,2010091201,2010,BUF,MIA,4.0,2010-09-12,Half2,8.0,pass,15,85.0,BUF,4,BUF,MIA,BUF,10.0,15.0,outdoors,astroplay,62.0,7.0,Ralph Wilson Stadium
3865,2010091202,2010,NE,CIN,4.0,2010-09-12,Half1,3464.0,punt,6,64.0,CIN,1,CIN,NE,CIN,0.0,0.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3866,2010091202,2010,NE,CIN,4.0,2010-09-12,Half1,3189.0,punt,2,72.0,CIN,1,CIN,NE,CIN,0.0,7.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3867,2010091202,2010,NE,CIN,4.0,2010-09-12,Half1,2853.0,field_goal,3,14.0,NE,1,CIN,CIN,CIN,7.0,0.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3868,2010091202,2010,NE,CIN,4.0,2010-09-12,Half1,2696.0,field_goal,11,29.0,NE,2,CIN,CIN,CIN,10.0,0.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3869,2010091202,2010,NE,CIN,4.0,2010-09-12,Half1,2587.0,punt,5,57.0,CIN,2,CIN,NE,CIN,0.0,10.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3870,2010091202,2010,NE,CIN,4.0,2010-09-12,Half1,1932.0,run,1,40.0,CIN,2,NE,NE,NE,0.0,23.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3871,2010091202,2010,NE,CIN,4.0,2010-09-12,Half1,1879.0,field_goal,7,35.0,CIN,2,NE,NE,NE,0.0,23.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3872,2010091202,2010,NE,CIN,4.0,2010-09-12,Half2,1225.0,punt,8,70.0,NE,3,NE,CIN,NE,30.0,10.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3873,2010091202,2010,NE,CIN,4.0,2010-09-12,Half2,988.0,run,1,36.0,CIN,3,NE,NE,NE,10.0,30.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3874,2010091202,2010,NE,CIN,4.0,2010-09-12,Half2,359.0,pass,6,49.0,CIN,4,NE,NE,NE,17.0,37.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3875,2010091202,2010,NE,CIN,4.0,2010-09-12,Half2,74.0,pass,2,7.0,NE,4,CIN,CIN,CIN,37.0,24.0,outdoors,fieldturf,62.0,10.0,Gillette Stadium
3876,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,3506.0,punt,1,71.0,IND,1,IND,HOU,IND,0.0,0.0,closed,grass,,,Reliant Stadium
3877,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,3275.0,field_goal,12,12.0,HOU,1,IND,IND,IND,0.0,0.0,closed,grass,,,Reliant Stadium
3878,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,3070.0,punt,4,50.0,IND,1,MID,HOU,MID,0.0,3.0,closed,grass,,,Reliant Stadium
3879,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,2988.0,field_goal,10,31.0,HOU,1,IND,IND,IND,3.0,0.0,closed,grass,,,Reliant Stadium
3880,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,2813.0,punt,13,38.0,IND,1,HOU,HOU,HOU,0.0,6.0,closed,grass,,,Reliant Stadium
3881,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,2399.0,punt,2,45.0,IND,2,HOU,HOU,HOU,0.0,13.0,closed,grass,,,Reliant Stadium
3882,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,2042.0,punt,14,80.0,HOU,2,HOU,IND,HOU,13.0,7.0,closed,grass,,,Reliant Stadium
3883,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,1896.0,pass,2,45.0,IND,2,HOU,HOU,HOU,7.0,13.0,closed,grass,,,Reliant Stadium
3884,2010091203,2010,HOU,IND,4.0,2010-09-12,Half1,1818.0,field_goal,2,2.0,IND,2,HOU,HOU,HOU,7.0,13.0,closed,grass,,,Reliant Stadium
3885,2010091203,2010,HOU,IND,4.0,2010-09-12,Half2,1504.0,run,1,20.0,HOU,3,IND,IND,IND,13.0,10.0,closed,grass,,,Reliant Stadium
3886,2010091203,2010,HOU,IND,4.0,2010-09-12,Half2,766.0,punt,4,42.0,HOU,4,IND,IND,IND,20.0,10.0,closed,grass,,,Reliant Stadium
3887,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,3331.0,punt,19,36.0,DEN,1,JAC,JAX,JAC,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3888,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,3151.0,punt,9,63.0,JAX,1,JAC,DEN,JAC,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3889,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,3024.0,punt,3,73.0,DEN,1,DEN,JAX,DEN,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3890,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,2815.0,punt,10,37.0,JAX,1,DEN,DEN,DEN,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3891,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,2385.0,run,1,38.0,DEN,2,JAC,JAX,JAC,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3892,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,2099.0,punt,1,57.0,JAX,2,JAC,DEN,JAC,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3893,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,2056.0,punt,16,79.0,DEN,2,DEN,JAX,DEN,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3894,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half1,1920.0,run,1,51.0,JAX,2,JAC,DEN,JAC,0.0,0.0,outdoors,grass,90.0,10.0,EverBank Field
3895,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half2,1369.0,punt,14,72.0,DEN,3,DEN,JAX,DEN,7.0,14.0,outdoors,grass,90.0,10.0,EverBank Field
3896,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half2,1276.0,run,1,61.0,JAX,3,JAC,DEN,JAC,14.0,7.0,outdoors,grass,90.0,10.0,EverBank Field
3897,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half2,950.0,field_goal,3,27.0,JAX,3,DEN,DEN,DEN,14.0,14.0,outdoors,grass,90.0,10.0,EverBank Field
3898,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half2,686.0,field_goal,6,36.0,DEN,4,JAC,JAX,JAC,14.0,17.0,outdoors,grass,90.0,10.0,EverBank Field
3899,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half2,287.0,pass,3,14.0,DEN,4,JAC,JAX,JAC,17.0,24.0,outdoors,grass,90.0,10.0,EverBank Field
3900,2010091204,2010,JAX,DEN,4.0,2010-09-12,Half2,120.0,punt,3,65.0,JAX,4,JAC,DEN,JAC,24.0,17.0,outdoors,grass,90.0,10.0,EverBank Field
3901,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,3527.0,punt,8,76.0,OAK,1,OAK,TEN,OAK,0.0,0.0,outdoors,grass,77.0,9.0,LP Field
3902,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,3082.0,field_goal,7,16.0,OAK,1,TEN,TEN,TEN,0.0,0.0,outdoors,grass,77.0,9.0,LP Field
3903,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,2803.0,field_goal,12,25.0,TEN,1,OAK,OAK,OAK,7.0,3.0,outdoors,grass,77.0,9.0,LP Field
3904,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,2700.0,punt,1,56.0,OAK,2,OAK,TEN,OAK,3.0,10.0,outdoors,grass,77.0,9.0,LP Field
3905,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,2355.0,punt,6,46.0,TEN,2,OAK,OAK,OAK,10.0,3.0,outdoors,grass,77.0,9.0,LP Field
3906,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,2266.0,punt,6,87.0,OAK,2,OAK,TEN,OAK,3.0,10.0,outdoors,grass,77.0,9.0,LP Field
3907,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,1929.0,punt,10,80.0,OAK,2,OAK,TEN,OAK,3.0,17.0,outdoors,grass,77.0,9.0,LP Field
3908,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half1,1819.0,field_goal,1,12.0,OAK,2,TEN,TEN,TEN,3.0,24.0,outdoors,grass,77.0,9.0,LP Field
3909,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half2,1681.0,punt,13,69.0,TEN,3,TEN,OAK,TEN,24.0,6.0,outdoors,grass,77.0,9.0,LP Field
3910,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half2,1322.0,field_goal,10,35.0,OAK,3,TEN,TEN,TEN,6.0,24.0,outdoors,grass,77.0,9.0,LP Field
3911,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half2,516.0,punt,6,76.0,TEN,4,TEN,OAK,TEN,38.0,13.0,outdoors,grass,77.0,9.0,LP Field
3912,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half2,385.0,pass,10,14.0,OAK,4,TEN,TEN,TEN,13.0,38.0,outdoors,grass,77.0,9.0,LP Field
3913,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half2,286.0,punt,3,85.0,TEN,4,TEN,OAK,TEN,38.0,13.0,outdoors,grass,77.0,9.0,LP Field
3914,2010091205,2010,TEN,OAK,4.0,2010-09-12,Half2,216.0,run,1,56.0,OAK,4,OAK,TEN,OAK,13.0,38.0,outdoors,grass,77.0,9.0,LP Field
3915,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half1,3481.0,punt,1,69.0,CAR,1,CAR,NYG,CAR,0.0,0.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3916,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half1,3156.0,punt,14,84.0,NYG,1,NYG,CAR,NYG,0.0,0.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3917,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half1,2929.0,field_goal,2,3.0,CAR,1,NYG,NYG,NYG,0.0,0.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3918,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half1,2507.0,field_goal,5,34.0,CAR,2,NYG,NYG,NYG,3.0,7.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3919,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half1,2307.0,punt,11,53.0,CAR,2,CAR,NYG,CAR,6.0,7.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3920,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half1,2044.0,punt,11,71.0,NYG,2,NYG,CAR,NYG,7.0,6.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3921,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half1,1911.0,field_goal,3,25.0,CAR,2,NYG,NYG,NYG,6.0,7.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3922,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half2,1587.0,run,1,23.0,NYG,3,CAR,CAR,CAR,14.0,16.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3923,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half2,1452.0,field_goal,1,13.0,NYG,3,CAR,CAR,CAR,14.0,16.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3924,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half2,1174.0,run,15,52.0,CAR,3,CAR,NYG,CAR,16.0,17.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3925,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half2,907.0,punt,15,70.0,CAR,3,CAR,NYG,CAR,16.0,24.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3926,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half2,251.0,punt,10,66.0,NYG,4,NYG,CAR,NYG,31.0,16.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3927,2010091206,2010,NYG,CAR,4.0,2010-09-12,Half2,133.0,punt,17,97.0,CAR,4,CAR,NYG,CAR,18.0,31.0,outdoors,fieldturf,64.0,10.0,New Meadowlands Stadium
3928,2010091207,2010,CHI,DET,4.0,2010-09-12,Half1,3246.0,field_goal,2,2.0,CHI,1,DET,DET,DET,0.0,0.0,outdoors,grass,75.0,10.0,Soldier Field
3929,2010091207,2010,CHI,DET,4.0,2010-09-12,Half1,3166.0,punt,4,74.0,DET,1,DET,CHI,DET,0.0,3.0,outdoors,grass,75.0,10.0,Soldier Field
3930,2010091207,2010,CHI,DET,4.0,2010-09-12,Half1,2504.0,punt,10,92.0,DET,2,DET,CHI,DET,7.0,3.0,outdoors,grass,75.0,10.0,Soldier Field
3931,2010091207,2010,CHI,DET,4.0,2010-09-12,Half1,2403.0,punt,4,37.0,CHI,2,DET,DET,DET,3.0,7.0,outdoors,grass,75.0,10.0,Soldier Field
3932,2010091207,2010,CHI,DET,4.0,2010-09-12,Half1,2310.0,punt,3,88.0,DET,2,DET,CHI,DET,7.0,3.0,outdoors,grass,75.0,10.0,Soldier Field
3933,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,1750.0,punt,14,82.0,DET,3,DET,CHI,DET,14.0,13.0,outdoors,grass,75.0,10.0,Soldier Field
3934,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,1582.0,punt,2,41.0,CHI,3,DET,DET,DET,13.0,14.0,outdoors,grass,75.0,10.0,Soldier Field
3935,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,1463.0,punt,18,93.0,DET,3,DET,CHI,DET,14.0,13.0,outdoors,grass,75.0,10.0,Soldier Field
3936,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,1262.0,punt,18,38.0,CHI,3,DET,DET,DET,13.0,14.0,outdoors,grass,75.0,10.0,Soldier Field
3937,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,1160.0,punt,1,71.0,DET,3,DET,CHI,DET,14.0,13.0,outdoors,grass,75.0,10.0,Soldier Field
3938,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,652.0,punt,4,42.0,CHI,4,DET,DET,DET,13.0,14.0,outdoors,grass,75.0,10.0,Soldier Field
3939,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,544.0,run,1,1.0,CHI,4,DET,DET,DET,13.0,14.0,outdoors,grass,75.0,10.0,Soldier Field
3940,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,391.0,punt,1,90.0,DET,4,DET,CHI,DET,14.0,13.0,outdoors,grass,75.0,10.0,Soldier Field
3941,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,264.0,punt,7,38.0,CHI,4,DET,DET,DET,13.0,14.0,outdoors,grass,75.0,10.0,Soldier Field
3942,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,209.0,punt,10,86.0,DET,4,DET,CHI,DET,14.0,13.0,outdoors,grass,75.0,10.0,Soldier Field
3943,2010091207,2010,CHI,DET,4.0,2010-09-12,Half2,18.0,pass,10,25.0,DET,4,CHI,CHI,CHI,14.0,19.0,outdoors,grass,75.0,10.0,Soldier Field
3944,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,3281.0,field_goal,7,16.0,LAR,1,ARI,ARI,ARI,0.0,0.0,dome,astroplay,,,Edward Jones Dome
3945,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,3192.0,punt,10,57.0,ARI,1,ARI,LAR,ARI,0.0,0.0,dome,astroplay,,,Edward Jones Dome
3946,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,2997.0,punt,10,39.0,ARI,1,STL,LAR,STL,0.0,0.0,dome,astroplay,,,Edward Jones Dome
3947,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,2886.0,punt,3,83.0,LAR,1,STL,ARI,STL,0.0,0.0,dome,astroplay,,,Edward Jones Dome
3948,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,2637.0,field_goal,3,4.0,ARI,2,STL,LAR,STL,0.0,0.0,dome,astroplay,,,Edward Jones Dome
3949,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,2440.0,punt,13,50.0,LAR,2,MID,ARI,MID,0.0,3.0,dome,astroplay,,,Edward Jones Dome
3950,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,2415.0,punt,10,86.0,ARI,2,ARI,LAR,ARI,3.0,0.0,dome,astroplay,,,Edward Jones Dome
3951,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,2133.0,field_goal,13,28.0,LAR,2,ARI,ARI,ARI,0.0,3.0,dome,astroplay,,,Edward Jones Dome
3952,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,1917.0,punt,7,60.0,LAR,2,STL,ARI,STL,3.0,10.0,dome,astroplay,,,Edward Jones Dome
3953,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,1892.0,punt,12,88.0,ARI,2,ARI,LAR,ARI,10.0,3.0,dome,astroplay,,,Edward Jones Dome
3954,2010091208,2010,LAR,ARI,4.0,2010-09-12,Half1,1805.0,pass,1,1.0,LAR,2,ARI,ARI,ARI,3.0,10.0,dome,astroplay,,,Edward Jones Dome
